Ledo, Alert Stance~~|}GG/S23-T12~~|}TD~~|}Blue~~|}Schwarz Character~~|}2~~|}1~~|}2500~~|}1~~|}パイロット (Pilot)~~|}軍隊 (Army)~~|}Soul~~|}......~~|}[S] [Counter] BACKUP 3000, Level 2 [(1) Discard this card from hand to the Waiting Room]
Young Man from the Sky~~|}GG/S23-T13~~|}TD~~|}Blue~~|}Schwarz Climax~~|}0~~|}0~~|}0~~|}0~~|}None~~|}None~~|}2 Soul~~|}Ledo: "Chamber!"~~|}[A] When this is placed from hand to the Climax Zone, choose up to 1 BLUE card in your Waiting Room and put in Stock, and all your Characters gain +1 Soul for the turn.
Confronting Pirates~~|}GG/S23-T14~~|}TD~~|}Blue~~|}Schwarz Climax~~|}0~~|}0~~|}0~~|}0~~|}None~~|}None~~|}2 Soul~~|}Advance~~|}[A] When this is placed from hand to the Climax Zone, draw a card, and choose 1 of your Characters. That Character gains +2000 Power and +1 Soul for the turn.
Gai, Leader's Style~~|}GC/S16-001~~|}RR~~|}Yellow~~|}Schwarz Character~~|}1~~|}0~~|}4500~~|}1~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}None~~|}First you survive. Then everything else can follow~~|}[A] [(1)] When this attacks, if "Commencing Attacks" is in the Climax Zone, you may pay cost. If so, this gains +2000 Power and "[A] When the Battle Opponent of this becomes Reversed, you may choose 1 of your Characters and return it to your hand" for the turn.  [A] [Clock] SHIFT Level 1
Gai, Leader's Style~~|}GC/S16-001R~~|}RRR~~|}Yellow~~|}Schwarz Character~~|}1~~|}0~~|}4500~~|}1~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}None~~|}SECRET~~|}[A] [(1)] When this attacks, if "Commencing Attacks" is in the Climax Zone, you may pay cost. If so, this gains +2000 Power and "[A] When the Battle Opponent of this becomes Reversed, you may choose 1 of your Characters and return it to your hand" for the turn.  [A] [Clock] SHIFT Level 1
Gai, Important Decisions~~|}GC/S16-002~~|}RR~~|}Yellow~~|}Schwarz Character~~|}2~~|}1~~|}8000~~|}1~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}Soul~~|}You already know the fictitious nature of the world. Even then, you still choose the side of evolution's losers?~~|}[S] [(1) Rest 1 of your Characters] Reveal the top card of your Library. If it's Level 1 or higher, choose 1 of your Characters. That Character gains +1000 Power and +1 Soul for the turn. (Climax card is considered to be Level 0 for this effect. Put the revealed card back where it was)
Gai, Important Decisions~~|}GC/S16-002S~~|}SR~~|}Yellow~~|}Schwarz Character~~|}2~~|}1~~|}8000~~|}1~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}Soul~~|}SECRET~~|}[S] [(1) Rest 1 of your Characters] Reveal the top card of your Library. If it's Level 1 or higher, choose 1 of your Characters. That Character gains +1000 Power and +1 Soul for the turn. (Climax card is considered to be Level 0 for this effect. Put the revealed card back where it was)
"First Infected" Mana~~|}GC/S16-003~~|}R~~|}Yellow~~|}Schwarz Character~~|}0~~|}0~~|}500~~|}1~~|}None~~|}None~~|}None~~|}Isn't Triton my knight? That's why you should protect me from now on too~~|}[A] BOND/"Gai, Accepted Fate" [Put the top card of your Library in Clock]  [A] [Clock] SHIFT Level 0
Mana Ouma~~|}GC/S16-004~~|}R~~|}Yellow~~|}Schwarz Character~~|}1~~|}0~~|}4000~~|}1~~|}None~~|}None~~|}None~~|}It's okay, don't be afraid. Let's do happy things, Shu--~~|}[C] This gains +2000 Power during your turn.  [A] [Clock] SHIFT Level 1
Gai, Accepted Fate~~|}GC/S16-005~~|}R~~|}Yellow~~|}Schwarz Character~~|}1~~|}1~~|}2000~~|}1~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}Soul~~|}There's no time. -- Take it out, Shu. My heart. The proof of our friendship~~|}[C] All your other Characters gain +1000 Power during your turn.  [A] This ability may be activated up to once per turn. When you use SHIFT, this gains "[C] ASSIST All your Characters in front of this gain +500 Power" until the end of your Opponent's next turn.
Gai, Oath of United Front~~|}GC/S16-006~~|}R~~|}Yellow~~|}Schwarz Character~~|}2~~|}2~~|}8000~~|}2~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}Soul~~|}Well done, Shu~~|}[C] If there are 6 or more cards in your Stock, this gains "[A] ENCORE [Discard a Character card from hand to the Waiting Room]".  [A] When your other ::Funeral Parlor:: Character attacks, this gains +1000 Power for the turn.
Gai, Oath of United Front~~|}GC/S16-006S~~|}SR~~|}Yellow~~|}Schwarz Character~~|}2~~|}2~~|}8000~~|}2~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}Soul~~|}SECRET~~|}[C] If there are 6 or more cards in your Stock, this gains "[A] ENCORE [Discard a Character card from hand to the Waiting Room]".  [A] When your other ::Funeral Parlor:: Character attacks, this gains +1000 Power for the turn.
Gai Tsutsugami~~|}GC/S16-007~~|}R~~|}Yellow~~|}Schwarz Character~~|}3~~|}2~~|}10000~~|}2~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}Soul~~|}...... I want to hold that one woman in my arms. That's why I fight~~|}[A] When this attacks, if "Embrace of Re-meeting" is in the Climax Zone, this gains +2000 Pwoer and "[C] Character Opposite this gets -1 Soul" until the end of your Opponent's next turn.  [A] When this is Front Attacked, look at the tp card of your Library and put it either on top of the Library or in the Waiting Room.  [A] [Clock] SHIFT Level 3
Gai Tsutsugami~~|}GC/S16-007SP~~|}SP~~|}Yellow~~|}Schwarz Character~~|}3~~|}2~~|}10000~~|}2~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}Soul~~|}SECRET~~|}[A] When this attacks, if "Embrace of Re-meeting" is in the Climax Zone, this gains +2000 Pwoer and "[C] Character Opposite this gets -1 Soul" until the end of your Opponent's next turn.  [A] When this is Front Attacked, look at the tp card of your Library and put it either on top of the Library or in the Waiting Room.  [A] [Clock] SHIFT Level 3
Kenji Kido~~|}GC/S16-008~~|}U~~|}Yellow~~|}Schwarz Character~~|}0~~|}0~~|}2500~~|}1~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}None~~|}Is it time? My Void~~|}[C] This gains +1000 Power during your turn.
Gai, Infiltrating Investigation~~|}GC/S16-009~~|}U~~|}Yellow~~|}Schwarz Character~~|}0~~|}0~~|}3500~~|}1~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}None~~|}Are you nervous, Shu~~|}[A] When this is placed from hand to the Stage, reveal the top card of your Library. If it's a Climax card, put the top card of your Stock in the Waiting Room. (Put the revealed card back where it was)
Shu, Lost Pain~~|}GC/S16-010~~|}U~~|}Yellow~~|}Schwarz Character~~|}1~~|}0~~|}3500~~|}1~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}None~~|}If Gai's here, I'd be able to ask him what to do in this situation~~|}[A] CHANGE [(3) Discard a card from hand to the Waiting Room, Put this in the Waiting Room] At the start of your Climax Phase, you may pay cost. If so, choose a "Shu, New Resolution" in your Waiting Room and put it in the Slot this was in.  [S] [Rest this] Choose 1 of your Characters. That Character gains +1 Level and +1000 Power for the turn.
Algo Tsukishima~~|}GC/S16-011~~|}U~~|}Yellow~~|}Schwarz Character~~|}2~~|}1~~|}7500~~|}1~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}Soul~~|}The name of Funeral Parlor is not to be taken lightly. -- Don't be afraid at this kind of junk!~~|}[C] During you turn, if there are 4 or more cards in your Stock, this gains +1500 Power.  [A] [Clock] SHIFT Level 2
Shu, New Resolution~~|}GC/S16-012~~|}U~~|}Yellow~~|}Schwarz Character~~|}2~~|}2~~|}8500~~|}2~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}Soul~~|}-- None --~~|}[C] For each Marker under this, this gains +1000 Power.  [A] When this attacks, if "Awakened 'Power of Kings'" is in the Climax Zone, choose 1 of your other Characters. Put the top X cards of your Library under this as Marker, where X = the Level of the Chosen Character.
Oogumo~~|}GC/S16-013~~|}C~~|}Yellow~~|}Schwarz Character~~|}0~~|}0~~|}500~~|}1~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}None~~|}-- None --~~|}[C] During your turn, your other Character in the Front Row Center Slot gains +500 Power.  [C] ASSIST All your Characters in front of this gain +1 Level.
"Funeral Parlor" Shibungi~~|}GC/S16-014~~|}C~~|}Yellow~~|}Schwarz Character~~|}0~~|}0~~|}500~~|}1~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}None~~|}Well done, skipping scenarios. -- But maybe too hurried...?~~|}[C] During your turn, all your other Characters gain +500 Power.  [S] [Rest 2 of your Characters] Look at the top card of your Library. Put it on top or bottom of your Library.
"Funeral Parlor" Algo~~|}GC/S16-015~~|}C~~|}Yellow~~|}Schwarz Character~~|}0~~|}0~~|}1000~~|}1~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}None~~|}I had a good view. -- With Gai.~~|}[C] ASSIST All your Characters in front of this gain +500 Power.
Gai, Command Tower of the Funeral Parlor~~|}GC/S16-016~~|}C~~|}Yellow~~|}Schwarz Character~~|}0~~|}0~~|}2000~~|}1~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}None~~|}We prepare exactly for this kind of situation. -- If you want to live, follow my directions!~~|}[C] All your other "Shu, Hidden Potential" gain +1000 Power.  [A] when this is placed from hand to the Stage, choose 1 of your Characters. That Character gains +500 Power for the turn.
Gai, Young Leader~~|}GC/S16-017~~|}C~~|}Yellow~~|}Schwarz Character~~|}0~~|}0~~|}3000~~|}1~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}None~~|}If that's a face of the future, we shall bless him now. The birth of a new king --~~|}-- None --
Shu, Hidden Potential~~|}GC/S16-018~~|}C~~|}Yellow~~|}Schwarz Character~~|}1~~|}0~~|}5500~~|}1~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}None~~|}I'll do it!! Believe in me, Gai!~~|}-- None --
"Funeral Parlor" Oogumo~~|}GC/S16-019~~|}C~~|}Yellow~~|}Schwarz Character~~|}1~~|}1~~|}2000~~|}1~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}Soul~~|}Don't mind me, just do your job. --Good luck~~|}[S] [Counter] BACKUP 2000, Level 1 [(1) Discard this card from your hand to the Waiting Room]
"Funeral Parlor" Gai~~|}GC/S16-020~~|}C~~|}Yellow~~|}Schwarz Character~~|}2~~|}2~~|}9000~~|}2~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}Soul~~|}Battle. The eliminated is either going to be me..... or the world--~~|}XXXXX
Lost Christmas~~|}GC/S16-021~~|}U~~|}Yellow~~|}Schwarz Event~~|}2~~|}1~~|}0~~|}0~~|}None~~|}None~~|}None~~|}Nooooooo--!!~~|}Choose 1 Level 2 or lower Character in your Opponent's Front Row and put it in Stock.
Danger of Collapse~~|}GC/S16-022~~|}U~~|}Yellow~~|}Schwarz Event~~|}2~~|}1~~|}0~~|}0~~|}None~~|}None~~|}None~~|}Tsugumi: "It's your fault, Shu. Because you didn't come. We couldn't use Void!"~~|}[Counter] You cannot play this from hand if you don't have any ::Funeral Parlor:: Character. Choose 1 of your Characters. That Character gains +4000 Power for the turn.
Commencing Attacks~~|}GC/S16-023~~|}CR~~|}Yellow~~|}Schwarz Climax~~|}0~~|}0~~|}0~~|}0~~|}None~~|}None~~|}2 Soul~~|}Do it! Shu!!~~|}[A] When this is placed from hand to the Climax Zome, put the top card of your Library in your Stock, and all your Characters gain +1 Soul for the turn.
Embrace of Re-meeting~~|}GC/S16-024~~|}CC~~|}Yellow~~|}Schwarz Climax~~|}0~~|}0~~|}0~~|}0~~|}None~~|}None~~|}Soul Shot~~|}Gai: "Finally... reached you..."~~|}[C] All your Characters gain +1000 Power and +1 Soul.
Awakened "Power of Kings"~~|}GC/S16-025~~|}CC~~|}Yellow~~|}Schwarz Climax~~|}0~~|}0~~|}0~~|}0~~|}None~~|}None~~|}Soul Bounce~~|}Mana: "Gather the Void. Powerful Void. -- Your right arm is meant to weave the future by doing so"~~|}[C] All your Characters gain +1000 Power and +1 Soul.
Hare, Charming Beach~~|}GC/S16-026~~|}RR~~|}Green~~|}Schwarz Character~~|}1~~|}0~~|}500~~|}1~~|}水着 (Swimsuit)~~|}None~~|}None~~|}Hey, hurry up~~|}[C] All your other Characters gain +500 Power.  [A] At the beginning of your Main Phase, look at the top card of your Library and put it either on top or bottom of the Library.
Hare, Charming Beach~~|}GC/S16-026S~~|}SR~~|}Green~~|}Schwarz Character~~|}1~~|}0~~|}500~~|}1~~|}水着 (Swimsuit)~~|}None~~|}None~~|}SECRET~~|}[C] All your other Characters gain +500 Power.  [A] At the beginning of your Main Phase, look at the top card of your Library and put it either on top or bottom of the Library.
Shu Ouma~~|}GC/S16-027~~|}RR~~|}Green~~|}Schwarz Character~~|}3~~|}2~~|}10000~~|}2~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}Soul~~|}I shall be king~~|}[A] When this is placed from hand to the Stage, you may put the top card of your Clock in the Waiting Room.  [S] [(1) Rest 2 of your Characters] Reveal the top card of your Library. If it's Level 1 or higher, this gains +1000 Power and "[A] When a Level 2 or higher Battle Opponent of this becomes Reversed, you may put that Character in Clock" for the turn. (Climax card is considered to be Level 0 for this effect. Put the revealed card back where it was)
Shu Ouma~~|}GC/S16-027SP~~|}SP~~|}Green~~|}Schwarz Character~~|}3~~|}2~~|}10000~~|}2~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}Soul~~|}SECRET~~|}[A] When this is placed from hand to the Stage, you may put the top card of your Clock in the Waiting Room.  [S] [(1) Rest 2 of your Characters] Reveal the top card of your Library. If it's Level 1 or higher, this gains +1000 Power and "[A] When a Level 2 or higher Battle Opponent of this becomes Reversed, you may put that Character in Clock" for the turn. (Climax card is considered to be Level 0 for this effect. Put the revealed card back where it was)
Shu, Hanging His Head~~|}GC/S16-028~~|}R~~|}Green~~|}Schwarz Character~~|}0~~|}0~~|}2000~~|}1~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}None~~|}Well, everything is over--~~|}[S] BRAINSTORM [(1) Rest this] Reveal 4 cards from top of your Library and put them in the Waiting Room. For each Climax card revealed this way, perform the following action once: "Choose a card in your Clock and return it to your hand, and then put the top card of your Library in your Clock".
Kanon in the Academy~~|}GC/S16-029~~|}R~~|}Green~~|}Schwarz Character~~|}1~~|}0~~|}4500~~|}1~~|}メガネ (Glasses)~~|}委員長 (Chairman)~~|}None~~|}If there's something you need to know, just ask~~|}[A] [(1)] When your Character's Trigger Check reveals a Climax card, you may pay cost. If so, choose 1 of your Characters. That Character gains +2000 Power until the end of your Opponent's next turn.
Inori, Staring into Distance~~|}GC/S16-030~~|}R~~|}Green~~|}Schwarz Character~~|}1~~|}1~~|}6000~~|}1~~|}音楽 (Music)~~|}葬儀社 (Funeral Parlor)~~|}None~~|}Gai isn't strong. -- That's why he wants help - from Shu~~|}[A] When this attacks, if "Smile of the Goddess" is in the Climax Zone, this gains +1000 Power and "[A] When the Battle Opponent of this becomes Reversed, you may put the top card of your Library in your Stock" for the turn.  [A] ENCORE [Put the top card of your Library in your Clock]
Inori, Staring into Distance~~|}GC/S16-030R~~|}RRR~~|}Green~~|}Schwarz Character~~|}1~~|}1~~|}6000~~|}1~~|}音楽 (Music)~~|}葬儀社 (Funeral Parlor)~~|}None~~|}SECRET~~|}[A] When this attacks, if "Smile of the Goddess" is in the Climax Zone, this gains +1000 Power and "[A] When the Battle Opponent of this becomes Reversed, you may put the top card of your Library in your Stock" for the turn.  [A] ENCORE [Put the top card of your Library in your Clock]
Shu, Looking at the Sky~~|}GC/S16-031~~|}R~~|}Green~~|}Schwarz Character~~|}2~~|}1~~|}9000~~|}2~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}Soul~~|}If I can communicate with that person, would my power change also?~~|}[A] Whent his attacks, put the top card of your Stock in your Waiting Room.  [A] When this attacks, if "King's Talent" is in the Climax Zone, return the top card of your Stock to your hand, and this gains +2000 Power for the turn.
Shu, Looking at the Sky~~|}GC/S16-031S~~|}SR~~|}Green~~|}Schwarz Character~~|}2~~|}1~~|}9000~~|}2~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}Soul~~|}SECRET~~|}[A] Whent his attacks, put the top card of your Stock in your Waiting Room.  [A] When this attacks, if "King's Talent" is in the Climax Zone, return the top card of your Stock to your hand, and this gains +2000 Power for the turn.
Hare, Kind Words~~|}GC/S16-032~~|}R~~|}Green~~|}Schwarz Character~~|}2~~|}2~~|}8500~~|}2~~|}None~~|}None~~|}Soul~~|}I think Shu would be a good King. That's why...~~|}[A] [(1)] When this attacks, if "My Favorite king" is in the Climax Zone, you may pay cost. If so, all your other Characters gain +4500 Power for the turn.
Hare Menjou~~|}GC/S16-033~~|}U~~|}Green~~|}Schwarz Character~~|}0~~|}0~~|}1000~~|}1~~|}None~~|}None~~|}None~~|}That's fine, I know many many good things about Shu~~|}[A] BOND/"Shu, Looking at the Sky" [(1)]
Jun Samukawa~~|}GC/S16-034~~|}U~~|}Green~~|}Schwarz Character~~|}0~~|}0~~|}1500~~|}1~~|}None~~|}None~~|}None~~|}Shu-san. Please kill me~~|}[A] When this attacks, choose 1 of your Characters. That Character gains +1 Level and +500 Power for the turn.  [A] [Clock] SHIFT Level 0
Kanon Kusama~~|}GC/S16-035~~|}U~~|}Green~~|}Schwarz Character~~|}0~~|}0~~|}2500~~|}1~~|}メガネ (Glasses)~~|}委員長 (Chairman)~~|}None~~|}-- But really. Life doesn't go according to what you wish~~|}[S] [Reveal the top card of your Library] This ability may be used up to once per turn. If the card revealed for the cost is Level 1 or higher, this gains +1500 Power for the turn. (Climax card is considered to be Level 0 for this effect. Put the revealed card back where it was)
Shu, Something to Protect~~|}GC/S16-036~~|}U~~|}Green~~|}Schwarz Character~~|}1~~|}1~~|}6500~~|}1~~|}葬儀社 (Funeral Parlor)~~|}武器 (Weapon)~~|}None~~|}Inori is... my...!~~|}[S] [(1)] This gains +2000 Power for the turn.
Inori in Uniform~~|}GC/S16-037~~|}U~~|}Green~~|}Schwarz Character~~|}2~~|}1~~|}8000~~|}1~~|}音楽 (Music)~~|}葬儀社 (Funeral Parlor)~~|}Soul~~|}Worried? Being betrayed and what not~~|}[S] [(1)] Reveal the top card of your Library. If it's Level 1 or higher, choose 1 of your Characters. That Character gains +2000 Power for the turn. (Climax card is considered to be Level 0 for this effect. Put the revealed card back where it was)
Hare, Watching Over~~|}GC/S16-038~~|}C~~|}Green~~|}Schwarz Character~~|}0~~|}0~~|}500~~|}1~~|}None~~|}None~~|}None~~|}I shall help out as much as I can~~|}[C] ASSIST All your Characters in front of this gain +500 Power.  [S] [(1) Rest this] Choose 1 of your other Characters. That Character gains +1000 Power for the turn.
Souta Tamadate~~|}GC/S16-039~~|}C~~|}Green~~|}Schwarz Character~~|}0~~|}0~~|}2500~~|}1~~|}None~~|}None~~|}None~~|}I cannot guarantee your safety if you remain here. You better get moving~~|}[C] If there are 3 or more cards in your Stock, this gains +1000 Power.
Shu in the Academy~~|}GC/S16-040~~|}C~~|}Green~~|}Schwarz Character~~|}0~~|}0~~|}2500~~|}1~~|}None~~|}None~~|}None~~|}I don't know. I don't know what to talk to everyone about~~|}[C] If you have 1 or fewer other Characters, this gains +1500 Power.
Inori, Sudden Freeloader~~|}GC/S16-041~~|}C~~|}Green~~|}Schwarz Character~~|}0~~|}0~~|}3000~~|}1~~|}音楽 (Music)~~|}葬儀社 (Funeral Parlor)~~|}None~~|}Hey, Shu... I'm hungry~~|}-- None --
Yahiro Samukawa~~|}GC/S16-042~~|}C~~|}Green~~|}Schwarz Character~~|}1~~|}0~~|}6000~~|}1~~|}生徒会 (Student Council)~~|}None~~|}None~~|}Nice job, Souta. You can do it if you try~~|}[C] All your other Characters gain "[C] This cannot Side Attack".
Arisa Kuhouin~~|}GC/S16-043~~|}C~~|}Green~~|}Schwarz Character~~|}1~~|}1~~|}7000~~|}1~~|}生徒会 (Student Council)~~|}None~~|}None~~|}...... I know. Because I'm Arisa Kuhouin~~|}-- None --
Arisa, Charming Beach~~|}GC/S16-044~~|}C~~|}Green~~|}Schwarz Character~~|}2~~|}1~~|}2500~~|}1~~|}生徒会 (Student Council)~~|}水着 (Swimsuit)~~|}Soul~~|}Because it's this situation, wouldn't spare time be important?~~|}[S] [Counter] BACKUP 3000, Level 2 [(1) Discard this card from hand to the Waiting Room]
Inori in Casual Clothing~~|}GC/S16-045~~|}C~~|}Green~~|}Schwarz Character~~|}2~~|}2~~|}9000~~|}2~~|}音楽 (Music)~~|}葬儀社 (Funeral Parlor)~~|}Soul~~|}I wanted to try. ...... Is it okay?~~|}-- None --
Concert Stage of the Day After Festival~~|}GC/S16-046~~|}U~~|}Green~~|}Schwarz Event~~|}1~~|}0~~|}0~~|}0~~|}None~~|}None~~|}None~~|}-- None --~~|}Look at the top card of your Library and put it either on top of the Library or in the Waiting Room, Put this in Stock.
Genome Resonance Gauge~~|}GC/S16-047~~|}U~~|}Green~~|}Schwarz Event~~|}2~~|}2~~|}0~~|}0~~|}None~~|}None~~|}None~~|}Tsugumi: "To put it bluntly, a device to measure the strength of Void"~~|}Choose 1 of your Opponent's Characters. That Character gets -4000 Power for the turn.
King's Talent~~|}GC/S16-048~~|}CR~~|}Green~~|}Schwarz Climax~~|}0~~|}0~~|}0~~|}0~~|}None~~|}None~~|}Treasure~~|}-- None --~~|}[C] All your Characters gain +1000 Power and +1 Soul
Smile of the Goddess~~|}GC/S16-049~~|}CC~~|}Green~~|}Schwarz Climax~~|}0~~|}0~~|}0~~|}0~~|}None~~|}None~~|}2 Soul~~|}Shu looks happy~~|}[A] When this is placed from hand to the Climax Zone, draw a card, and choose 1 of your Characters. That Character gains +2000 Power and +1 Soul for the turn.
My Favorite King~~|}GC/S16-050~~|}CC~~|}Green~~|}Schwarz Climax~~|}0~~|}0~~|}0~~|}0~~|}None~~|}None~~|}Stock~~|}This is for Shu. My...~~|}[C] All your Characters gain +1000 Power and +1 Soul.
Inori, Kind Feelings~~|}GC/S16-051~~|}RR~~|}Red~~|}Schwarz Character~~|}1~~|}0~~|}5500~~|}1~~|}音楽 (Music)~~|}葬儀社 (Funeral Parlor)~~|}None~~|}Gai said this: Depends on how you feel, your Void changes shape~~|}[A] [(1)] When this attacks, if "Trial of Courage" is in the Climax Zone, you may pay cost. If so, choose a Character in your Waiting Room and return it to your hand.  [A] When this is Reversed during Battle, your Opponent may choose a card in your Waiting Room and put it on top of the Library.
Inori, Kind Feelings~~|}GC/S16-051R~~|}RRR~~|}Red~~|}Schwarz Character~~|}1~~|}0~~|}5500~~|}1~~|}音楽 (Music)~~|}葬儀社 (Funeral Parlor)~~|}None~~|}SECRET~~|}[A] [(1)] When this attacks, if "Trial of Courage" is in the Climax Zone, you may pay cost. If so, choose a Character in your Waiting Room and return it to your hand.  [A[ When this is Reversed during Battle, your Opponent may choose a card in your Waiting Room and put it on top of the Library.
Inori, Shu's Partner~~|}GC/S16-052~~|}RR~~|}Red~~|}Schwarz Character~~|}2~~|}1~~|}6500~~|}1~~|}音楽 (Music)~~|}葬儀社 (Funeral Parlor)~~|}Soul~~|}Please... Use... me...~~|}[A] CHANGE [(2) Discard a card from hand to the Waiting Room, put this in the Waiting Room] At the beginning of your Climax Phase, you may pay cost. If so, choose an "Inori Yuzuriha" in your Waiting Room and put it in the Slot this was in.  [S] [Rest this] Choose 1 of your Characters. That Character gains +1500 Power for the turn.
Inori, Sleeping Alongside Him~~|}GC/S16-053~~|}R~~|}Red~~|}Schwarz Character~~|}1~~|}1~~|}4000~~|}1~~|}音楽 (Music)~~|}葬儀社 (Funeral Parlor)~~|}Soul~~|}Do you... like this?~~|}[A] [Discard a card from hand to the Waiting Room] When this is placed from hand to the Stage, you may pay cost. If so, choose a ::Funeral Parlor:: Character in your Waiting Room and return it to your hand.
Inori, Sleeping Alongside Him~~|}GC/S16-053S~~|}SR~~|}Red~~|}Schwarz Character~~|}1~~|}1~~|}4000~~|}1~~|}音楽 (Music)~~|}葬儀社 (Funeral Parlor)~~|}Soul~~|}SECRET~~|}[A] [Discard a card from hand to the Waiting Room] When this is placed from hand to the Stage, you may pay cost. If so, choose a ::Funeral Parlor:: Character in your Waiting Room and return it to your hand.
Inori, Clearing Troubles~~|}GC/S16-054~~|}R~~|}Red~~|}Schwarz Character~~|}2~~|}1~~|}3000~~|}1~~|}None~~|}None~~|}Soul~~|}Not the group...... What does Shu want to do?~~|}[C] ASSIST All your Characters in front of this gain +1000 Power.  [A] This ability may activate up to once per turn. When you use SHIFT, this gains "[C] All your other Characters gain +500 Power" until the end of your Opponent's next turn.
Inori, Painful Scream~~|}GC/S16-055~~|}R~~|}Red~~|}Schwarz Character~~|}2~~|}2~~|}8000~~|}2~~|}音楽 (Music)~~|}葬儀社 (Funeral Parlor)~~|}Soul~~|}If you don't stop...... that person...... will... awaken....~~|}[A] This ability may activate up to once per turn. When your other Character with SHIFT is placed from hand to the Stage, this gains +2000 Power until the end of your Opponent's next turn.
Inori, Painful Scream~~|}GC/S16-055S~~|}SR~~|}Red~~|}Schwarz Character~~|}2~~|}2~~|}8000~~|}2~~|}音楽 (Music)~~|}葬儀社 (Funeral Parlor)~~|}Soul~~|}SECRET~~|}[A] This ability may activate up to once per turn. When your other Character with SHIFT is placed from hand to the Stage, this gains +2000 Power until the end of your Opponent's next turn.
Mana, Childhood~~|}GC/S16-056~~|}R~~|}Red~~|}Schwarz Character~~|}2~~|}2~~|}8500~~|}2~~|}None~~|}None~~|}Soul~~|}Since you came from the sea, you shall be Triton from now on. -- isn't it a great name?~~|}[A] [(1) Put 1 of your Characters on the Stage in the Waiting Room] When this attacks, if "Memories of That Summer" is in the Climax Zone, you may pay cost. If so, choose 1 of your Opponent's Level 2 or lower Characters and put it in the Waiting Room.
Inori Yuzuriha~~|}GC/S16-057~~|}R~~|}Red~~|}Schwarz Character~~|}3~~|}2~~|}10000~~|}2~~|}音楽 (Music)~~|}葬儀社 (Funeral Parlor)~~|}Soul~~|}If it were me... I'd stop it~~|}[A] When this is placed from hand or via CHANGE to the Stage, you may put the top card of your Clock in the Waiting Room.  [A] [Discard a card from hand to the Waiting Room] When this attacks, if "Euterpe" is in the Climax Zone, you may pay cost. If so, choose up to 2 Characters in your Waiting Room and return it to your hand, and this gains +1000 Power for the turn.
Inori Yuzuriha~~|}GC/S16-057SP~~|}SP~~|}Red~~|}Schwarz Character~~|}3~~|}2~~|}10000~~|}2~~|}音楽 (Music)~~|}葬儀社 (Funeral Parlor)~~|}Soul~~|}SECRET~~|}[A] When this is placed from hand or via CHANGE to the Stage, you may put the top card of your Clock in the Waiting Room.  [A] [Discard a card from hand to the Waiting Room] When this attacks, if "Euterpe" is in the Climax Zone, you may pay cost. If so, choose up to 2 Characters in your Waiting Room and return it to your hand, and this gains +1000 Power for the turn.
Funell, Auto-Insect~~|}GC/S16-058~~|}U~~|}Red~~|}Schwarz Character~~|}0~~|}0~~|}1000~~|}1~~|}メカ (Mecha)~~|}葬儀社 (Funeral Parlor)~~|}None~~|}-- None --~~|}[A] BOND/"Inori, Sleeping Alongside Him" [Put the top card of your Library in your Clock]
Haruka Ouma~~|}GC/S16-059~~|}U~~|}Red~~|}Schwarz Character~~|}0~~|}0~~|}2500~~|}1~~|}科学 (Science)~~|}None~~|}None~~|}I shall give you lots of delicious food, so you have time to talk about it~~|}[C] If there are 3 or fewer cards in your Opponent's Stock, this gains +1000 Power.
